symbol,date,open,high,low,close
ETC,2017-02-13T00:00:00Z,1.22,1.23,1.15,1.19
ETC,2017-02-13T00:00:00Z,1.22,1.23,1.15,1.19
ETC,2017-02-14T00:00:00Z,1.19,1.26,1.19,1.25
ETC,2017-02-14T00:00:00Z,1.19,1.26,1.19,1.25
ETC,2017-02-15T00:00:00Z,1.25,1.28,1.25,1.26
ETC,2017-02-15T00:00:00Z,1.25,1.28,1.25,1.26
ETC,2017-02-16T00:00:00Z,1.26,1.27,1.23,1.23
ETC,2017-02-16T00:00:00Z,1.26,1.27,1.23,1.23
ETC,2017-02-17T00:00:00Z,1.23,1.26,1.23,1.23
ETC,2017-02-17T00:00:00Z,1.23,1.26,1.23,1.23
ETC,2017-02-18T00:00:00Z,1.23,1.25,1.2,1.22
ETC,2017-02-18T00:00:00Z,1.23,1.25,1.2,1.22
ETC,2017-02-19T00:00:00Z,1.22,1.24,1.22,1.22
ETC,2017-02-19T00:00:00Z,1.22,1.24,1.22,1.22
ETC,2017-02-20T00:00:00Z,1.22,1.24,1.22,1.22
ETC,2017-02-20T00:00:00Z,1.22,1.24,1.22,1.22
ETC,2017-02-21T00:00:00Z,1.22,1.26,1.21,1.26
ETC,2017-02-21T00:00:00Z,1.22,1.26,1.21,1.26
ETC,2017-02-22T00:00:00Z,1.26,1.39,1.22,1.22
ETC,2017-02-22T00:00:00Z,1.26,1.39,1.22,1.22
ETC,2017-02-23T00:00:00Z,1.22,1.24,1.2,1.22
ETC,2017-02-23T00:00:00Z,1.22,1.24,1.2,1.22
ETC,2017-02-24T00:00:00Z,1.22,1.25,1.2,1.21
ETC,2017-02-24T00:00:00Z,1.22,1.25,1.2,1.21
ETC,2017-02-25T00:00:00Z,1.21,1.22,1.18,1.21
ETC,2017-02-25T00:00:00Z,1.21,1.22,1.18,1.21
ETC,2017-02-26T00:00:00Z,1.21,1.24,1.18,1.24
ETC,2017-02-26T00:00:00Z,1.21,1.24,1.18,1.24
ETC,2017-02-27T00:00:00Z,1.24,1.26,1.22,1.24
ETC,2017-02-27T00:00:00Z,1.24,1.26,1.22,1.24
ETC,2017-02-28T00:00:00Z,1.24,1.26,1.21,1.23
ETC,2017-02-28T00:00:00Z,1.24,1.26,1.21,1.23
ETC,2017-03-01T00:00:00Z,1.23,1.43,1.22,1.39
ETC,2017-03-01T00:00:00Z,1.23,1.43,1.22,1.39
ETC,2017-03-02T00:00:00Z,1.39,1.4,1.33,1.37
ETC,2017-03-02T00:00:00Z,1.39,1.4,1.33,1.37
ETC,2017-03-03T00:00:00Z,1.37,1.44,1.32,1.44
ETC,2017-03-03T00:00:00Z,1.37,1.44,1.32,1.44
ETC,2017-03-04T00:00:00Z,1.44,1.46,1.39,1.43
ETC,2017-03-04T00:00:00Z,1.44,1.46,1.39,1.43
ETC,2017-03-05T00:00:00Z,1.43,1.44,1.35,1.37
ETC,2017-03-05T00:00:00Z,1.43,1.44,1.35,1.37
ETC,2017-03-06T00:00:00Z,1.37,1.44,1.37,1.44
ETC,2017-03-06T00:00:00Z,1.37,1.44,1.37,1.44
ETC,2017-03-07T00:00:00Z,1.44,1.44,1.34,1.38
ETC,2017-03-07T00:00:00Z,1.44,1.44,1.34,1.38
ETC,2017-03-08T00:00:00Z,1.38,1.38,1.28,1.28
ETC,2017-03-08T00:00:00Z,1.38,1.38,1.28,1.28
ETC,2017-03-09T00:00:00Z,1.28,1.34,1.25,1.32
ETC,2017-03-09T00:00:00Z,1.28,1.34,1.25,1.32
ETC,2017-03-10T00:00:00Z,1.32,1.39,1.21,1.27
ETC,2017-03-10T00:00:00Z,1.32,1.39,1.21,1.27
ETC,2017-03-11T00:00:00Z,1.27,1.38,1.27,1.38
ETC,2017-03-11T00:00:00Z,1.27,1.38,1.27,1.38
ETC,2017-03-12T00:00:00Z,1.38,1.43,1.34,1.41
ETC,2017-03-12T00:00:00Z,1.38,1.43,1.34,1.41
ETC,2017-03-13T00:00:00Z,1.41,1.65,1.35,1.64
ETC,2017-03-13T00:00:00Z,1.41,1.65,1.35,1.64
ETC,2017-03-14T00:00:00Z,1.64,1.78,1.61,1.65
ETC,2017-03-14T00:00:00Z,1.64,1.78,1.61,1.65
ETC,2017-03-15T00:00:00Z,1.65,1.8,1.5,1.77
ETC,2017-03-15T00:00:00Z,1.65,1.8,1.5,1.77
ETC,2017-03-16T00:00:00Z,1.77,2.1,1.7,2.08
ETC,2017-03-16T00:00:00Z,1.77,2.1,1.7,2.08
ETC,2017-03-17T00:00:00Z,2.08,2.17,1.66,1.73
ETC,2017-03-17T00:00:00Z,2.08,2.17,1.66,1.73
ETC,2017-03-18T00:00:00Z,1.73,1.78,1.55,1.62
ETC,2017-03-18T00:00:00Z,1.73,1.78,1.55,1.62
ETC,2017-03-19T00:00:00Z,1.62,2,1.62,1.94
ETC,2017-03-19T00:00:00Z,1.62,2,1.62,1.94
ETC,2017-03-20T00:00:00Z,1.94,1.95,1.82,1.87
ETC,2017-03-20T00:00:00Z,1.94,1.95,1.82,1.87
ETC,2017-03-21T00:00:00Z,1.87,2.39,1.87,2.38
ETC,2017-03-21T00:00:00Z,1.87,2.39,1.87,2.38
ETC,2017-03-22T00:00:00Z,2.38,2.46,2.01,2.28
ETC,2017-03-22T00:00:00Z,2.38,2.46,2.01,2.28
ETC,2017-03-23T00:00:00Z,2.28,2.36,2.1,2.24
ETC,2017-03-23T00:00:00Z,2.28,2.36,2.1,2.24
ETC,2017-03-24T00:00:00Z,2.24,2.45,2.23,2.41
ETC,2017-03-24T00:00:00Z,2.24,2.45,2.23,2.41
ETC,2017-03-25T00:00:00Z,2.41,2.42,2.21,2.21
ETC,2017-03-25T00:00:00Z,2.41,2.42,2.21,2.21
ETC,2017-03-26T00:00:00Z,2.21,2.34,2.21,2.28
ETC,2017-03-26T00:00:00Z,2.21,2.34,2.21,2.28
ETC,2017-03-27T00:00:00Z,2.28,2.31,1.85,2.1
ETC,2017-03-27T00:00:00Z,2.28,2.31,1.85,2.1
ETC,2017-03-28T00:00:00Z,2.1,2.33,2.08,2.24
ETC,2017-03-28T00:00:00Z,2.1,2.33,2.08,2.24
ETC,2017-03-29T00:00:00Z,2.24,2.38,1.9,2.32
ETC,2017-03-29T00:00:00Z,2.24,2.38,1.9,2.32
ETC,2017-03-30T00:00:00Z,2.32,3.15,2.26,2.85
ETC,2017-03-30T00:00:00Z,2.32,3.15,2.26,2.85
ETC,2017-03-31T00:00:00Z,2.85,3,2.58,2.83
ETC,2017-03-31T00:00:00Z,2.85,3,2.58,2.83
ETC,2017-04-01T00:00:00Z,2.83,2.85,2.71,2.75
ETC,2017-04-01T00:00:00Z,2.83,2.85,2.71,2.75
ETC,2017-04-02T00:00:00Z,2.75,2.82,2.51,2.69
ETC,2017-04-02T00:00:00Z,2.75,2.82,2.51,2.69
ETC,2017-04-03T00:00:00Z,2.69,2.75,2.48,2.57
ETC,2017-04-03T00:00:00Z,2.69,2.75,2.48,2.57
ETC,2017-04-04T00:00:00Z,2.57,2.71,2.55,2.66
ETC,2017-04-04T00:00:00Z,2.57,2.71,2.55,2.66
ETC,2017-04-05T00:00:00Z,2.66,2.82,2.63,2.75
ETC,2017-04-05T00:00:00Z,2.66,2.82,2.63,2.75
ETC,2017-04-06T00:00:00Z,2.75,2.83,2.45,2.67
ETC,2017-04-06T00:00:00Z,2.75,2.83,2.45,2.67
ETC,2017-04-07T00:00:00Z,2.67,2.75,2.57,2.75
ETC,2017-04-07T00:00:00Z,2.67,2.75,2.57,2.75
ETC,2017-04-08T00:00:00Z,2.75,2.81,2.66,2.72
ETC,2017-04-08T00:00:00Z,2.75,2.81,2.66,2.72
ETC,2017-04-09T00:00:00Z,2.72,2.73,2.59,2.66
ETC,2017-04-09T00:00:00Z,2.72,2.73,2.59,2.66
ETC,2017-04-10T00:00:00Z,2.66,2.66,2.54,2.64
ETC,2017-04-10T00:00:00Z,2.66,2.66,2.54,2.64
ETC,2017-04-11T00:00:00Z,2.64,2.64,2.56,2.57
ETC,2017-04-11T00:00:00Z,2.64,2.64,2.56,2.57
ETC,2017-04-12T00:00:00Z,2.57,2.7,2.52,2.63
ETC,2017-04-12T00:00:00Z,2.57,2.7,2.52,2.63
ETC,2017-04-13T00:00:00Z,2.63,2.68,2.57,2.61
ETC,2017-04-13T00:00:00Z,2.63,2.68,2.57,2.61
ETC,2017-04-14T00:00:00Z,2.61,2.71,2.55,2.63
ETC,2017-04-14T00:00:00Z,2.61,2.71,2.55,2.63
ETC,2017-04-15T00:00:00Z,2.63,2.69,2.6,2.69
ETC,2017-04-15T00:00:00Z,2.63,2.69,2.6,2.69
ETC,2017-04-16T00:00:00Z,2.69,2.69,2.58,2.59
ETC,2017-04-16T00:00:00Z,2.69,2.69,2.58,2.59
ETC,2017-04-17T00:00:00Z,2.59,2.64,2.56,2.58
ETC,2017-04-17T00:00:00Z,2.59,2.64,2.56,2.58
ETC,2017-04-18T00:00:00Z,2.58,2.92,2.58,2.82
ETC,2017-04-18T00:00:00Z,2.58,2.92,2.58,2.82
ETC,2017-04-19T00:00:00Z,2.82,3.3,2.75,3.09
ETC,2017-04-19T00:00:00Z,2.82,3.3,2.75,3.09
ETC,2017-04-20T00:00:00Z,3.09,3.4,3.02,3.21
ETC,2017-04-20T00:00:00Z,3.09,3.4,3.02,3.21
ETC,2017-04-21T00:00:00Z,3.21,3.33,3,3.14
ETC,2017-04-21T00:00:00Z,3.21,3.33,3,3.14
ETC,2017-04-22T00:00:00Z,3.14,3.23,3.12,3.18
ETC,2017-04-22T00:00:00Z,3.14,3.23,3.12,3.18
ETC,2017-04-23T00:00:00Z,3.18,3.52,3.12,3.5
ETC,2017-04-23T00:00:00Z,3.18,3.52,3.12,3.5
ETC,2017-04-24T00:00:00Z,3.5,4.14,3.5,4.03
ETC,2017-04-24T00:00:00Z,3.5,4.14,3.5,4.03
ETC,2017-04-25T00:00:00Z,4.03,4.14,3.8,3.9
ETC,2017-04-25T00:00:00Z,4.03,4.14,3.8,3.9
ETC,2017-04-26T00:00:00Z,3.9,4.74,3.88,4.6
ETC,2017-04-26T00:00:00Z,3.9,4.74,3.88,4.6
ETC,2017-04-27T00:00:00Z,4.6,5.17,4.59,5
ETC,2017-04-27T00:00:00Z,4.6,5.17,4.59,5
ETC,2017-04-28T00:00:00Z,5,5.19,4.61,4.92
ETC,2017-04-28T00:00:00Z,5,5.19,4.61,4.92
ETC,2017-04-29T00:00:00Z,4.92,5.5,4.76,5.5
ETC,2017-04-29T00:00:00Z,4.92,5.5,4.76,5.5
ETC,2017-04-30T00:00:00Z,5.5,6.53,5.34,6.38
ETC,2017-04-30T00:00:00Z,5.5,6.53,5.34,6.38
ETC,2017-05-01T00:00:00Z,6.38,7.63,5.95,6.63
ETC,2017-05-01T00:00:00Z,6.38,7.63,5.95,6.63
ETC,2017-05-02T00:00:00Z,6.63,6.9,6.03,6.41
ETC,2017-05-02T00:00:00Z,6.63,6.9,6.03,6.41
ETC,2017-05-03T00:00:00Z,6.41,6.85,6.35,6.71
ETC,2017-05-03T00:00:00Z,6.41,6.85,6.35,6.71
ETC,2017-05-04T00:00:00Z,6.71,7.45,6.66,7.37
ETC,2017-05-04T00:00:00Z,6.71,7.45,6.66,7.37
ETC,2017-05-05T00:00:00Z,7.37,7.5,6.78,7.05
ETC,2017-05-05T00:00:00Z,7.37,7.5,6.78,7.05
ETC,2017-05-06T00:00:00Z,7.05,7.17,6.63,6.88
ETC,2017-05-06T00:00:00Z,7.05,7.17,6.63,6.88
ETC,2017-05-07T00:00:00Z,6.88,7.27,5.17,6.54
ETC,2017-05-07T00:00:00Z,6.88,7.27,5.17,6.54
ETC,2017-05-08T00:00:00Z,6.54,6.8,6.17,6.3
ETC,2017-05-08T00:00:00Z,6.54,6.8,6.17,6.3
ETC,2017-05-09T00:00:00Z,6.3,6.3,5,6.1
ETC,2017-05-09T00:00:00Z,6.3,6.3,5,6.1
ETC,2017-05-10T00:00:00Z,6.1,6.83,5.9,6.42
ETC,2017-05-10T00:00:00Z,6.1,6.83,5.9,6.42
ETC,2017-05-11T00:00:00Z,6.42,6.63,6,6.28
ETC,2017-05-11T00:00:00Z,6.42,6.63,6,6.28
ETC,2017-05-12T00:00:00Z,6.28,6.45,5.95,5.95
ETC,2017-05-12T00:00:00Z,6.28,6.45,5.95,5.95
ETC,2017-05-13T00:00:00Z,5.95,6.1,5.61,5.93
ETC,2017-05-13T00:00:00Z,5.95,6.1,5.61,5.93
ETC,2017-05-14T00:00:00Z,5.93,6.87,5.93,6.61
ETC,2017-05-14T00:00:00Z,5.93,6.87,5.93,6.61
ETC,2017-05-15T00:00:00Z,6.61,6.65,6.16,6.2
ETC,2017-05-15T00:00:00Z,6.61,6.65,6.16,6.2
ETC,2017-05-16T00:00:00Z,6.2,6.31,5.8,6.09
ETC,2017-05-16T00:00:00Z,6.2,6.31,5.8,6.09
ETC,2017-05-17T00:00:00Z,6.09,6.15,5.53,5.71
ETC,2017-05-17T00:00:00Z,6.09,6.15,5.53,5.71
ETC,2017-05-18T00:00:00Z,5.71,6.87,5.71,6.55
ETC,2017-05-18T00:00:00Z,5.71,6.87,5.71,6.55
ETC,2017-05-19T00:00:00Z,6.55,7.68,6.35,7.4
ETC,2017-05-19T00:00:00Z,6.55,7.68,6.35,7.4
ETC,2017-05-20T00:00:00Z,7.4,7.68,6.9,6.9
ETC,2017-05-20T00:00:00Z,7.4,7.68,6.9,6.9
ETC,2017-05-21T00:00:00Z,6.9,7.96,6.65,7.96
ETC,2017-05-21T00:00:00Z,6.9,7.96,6.65,7.96
ETC,2017-05-22T00:00:00Z,7.96,9.26,7.67,8.4
ETC,2017-05-22T00:00:00Z,7.96,9.26,7.67,8.4
ETC,2017-05-23T00:00:00Z,8.4,10.74,8.22,10.74
ETC,2017-05-23T00:00:00Z,8.4,10.74,8.22,10.74
ETC,2017-05-24T00:00:00Z,10.74,18.75,10.51,18.3
ETC,2017-05-24T00:00:00Z,10.74,18.75,10.51,18.3
ETC,2017-05-25T00:00:00Z,18.3,23,14.8,15.72
ETC,2017-05-25T00:00:00Z,18.3,23,14.8,15.72
ETC,2017-05-26T00:00:00Z,15.72,18,12.5,14.45
ETC,2017-05-26T00:00:00Z,15.72,18,12.5,14.45
ETC,2017-05-27T00:00:00Z,14.45,15.37,9.5,14.7
ETC,2017-05-27T00:00:00Z,14.45,15.37,9.5,14.7
ETC,2017-05-28T00:00:00Z,14.7,17,13.3,15.7
ETC,2017-05-28T00:00:00Z,14.7,17,13.3,15.7
ETC,2017-05-29T00:00:00Z,15.7,16.95,14.5,16.37
ETC,2017-05-29T00:00:00Z,15.7,16.95,14.5,16.37
ETC,2017-05-30T00:00:00Z,16.37,17.75,15.63,17.4
ETC,2017-05-30T00:00:00Z,16.37,17.75,15.63,17.4
ETC,2017-05-31T00:00:00Z,17.4,17.78,15.6,16.72
ETC,2017-05-31T00:00:00Z,17.4,17.78,15.6,16.72
ETC,2017-06-01T00:00:00Z,16.72,17.41,15.75,16.08
ETC,2017-06-01T00:00:00Z,16.72,17.41,15.75,16.08
ETC,2017-06-02T00:00:00Z,16.08,16.95,16.08,16.61
ETC,2017-06-02T00:00:00Z,16.08,16.95,16.08,16.61
ETC,2017-06-03T00:00:00Z,16.61,17,15.85,15.93
ETC,2017-06-03T00:00:00Z,16.61,17,15.85,15.93
ETC,2017-06-04T00:00:00Z,15.93,17.4,15.61,17.28
ETC,2017-06-04T00:00:00Z,15.93,17.4,15.61,17.28
ETC,2017-06-05T00:00:00Z,17.28,17.4,16.56,17.07
ETC,2017-06-05T00:00:00Z,17.28,17.4,16.56,17.07
ETC,2017-06-06T00:00:00Z,17.07,17.8,16.4,17.17
ETC,2017-06-06T00:00:00Z,17.07,17.8,16.4,17.17
ETC,2017-06-07T00:00:00Z,17.17,18.71,16.68,17.1
ETC,2017-06-07T00:00:00Z,17.17,18.71,16.68,17.1
ETC,2017-06-08T00:00:00Z,17.1,17.56,16.65,17.28
ETC,2017-06-08T00:00:00Z,17.1,17.56,16.65,17.28
ETC,2017-06-09T00:00:00Z,17.28,17.71,17.01,17.23
ETC,2017-06-09T00:00:00Z,17.28,17.71,17.01,17.23
ETC,2017-06-10T00:00:00Z,17.23,19,17.11,19
ETC,2017-06-10T00:00:00Z,17.23,19,17.11,19
ETC,2017-06-11T00:00:00Z,19,22.27,17.2,21.58
ETC,2017-06-11T00:00:00Z,19,22.27,17.2,21.58
ETC,2017-06-12T00:00:00Z,21.58,22.3,15.6,19.44
ETC,2017-06-12T00:00:00Z,21.58,22.3,15.6,19.44
ETC,2017-06-13T00:00:00Z,19.44,20.6,19,20.14
ETC,2017-06-13T00:00:00Z,19.44,20.6,19,20.14
ETC,2017-06-14T00:00:00Z,20.14,20.94,16.19,17.7
ETC,2017-06-14T00:00:00Z,20.14,20.94,16.19,17.7
ETC,2017-06-15T00:00:00Z,17.7,17.98,13.5,17.15
ETC,2017-06-15T00:00:00Z,17.7,17.98,13.5,17.15
ETC,2017-06-16T00:00:00Z,17.15,17.75,16.15,17.24
ETC,2017-06-16T00:00:00Z,17.15,17.75,16.15,17.24
ETC,2017-06-17T00:00:00Z,17.24,22.7,16.92,21.98
ETC,2017-06-17T00:00:00Z,17.24,22.7,16.92,21.98
ETC,2017-06-18T00:00:00Z,21.98,23.8,19.5,20.27
ETC,2017-06-18T00:00:00Z,21.98,23.8,19.5,20.27
ETC,2017-06-19T00:00:00Z,20.27,22.4,20,21.5
ETC,2017-06-19T00:00:00Z,20.27,22.4,20,21.5
ETC,2017-06-20T00:00:00Z,21.5,21.59,19.72,20.63
ETC,2017-06-20T00:00:00Z,21.5,21.59,19.72,20.63
ETC,2017-06-21T00:00:00Z,20.63,21.04,17.69,19.17
ETC,2017-06-21T00:00:00Z,20.63,21.04,17.69,19.17
ETC,2017-06-22T00:00:00Z,19.17,19.65,18.4,19.35
ETC,2017-06-22T00:00:00Z,19.17,19.65,18.4,19.35
ETC,2017-06-23T00:00:00Z,19.35,20.07,19.25,19.75
ETC,2017-06-23T00:00:00Z,19.35,20.07,19.25,19.75
ETC,2017-06-24T00:00:00Z,19.75,19.75,17.77,18.34
ETC,2017-06-24T00:00:00Z,19.75,19.75,17.77,18.34
ETC,2017-06-25T00:00:00Z,18.34,21.27,17.45,18.42
ETC,2017-06-25T00:00:00Z,18.34,21.27,17.45,18.42
ETC,2017-06-26T00:00:00Z,18.42,19.75,14.79,17.65
ETC,2017-06-26T00:00:00Z,18.42,19.75,14.79,17.65
ETC,2017-06-27T00:00:00Z,17.65,18.36,15.05,18.2
ETC,2017-06-27T00:00:00Z,17.65,18.36,15.05,18.2
ETC,2017-06-28T00:00:00Z,18.2,19.22,17,18.73
ETC,2017-06-28T00:00:00Z,18.2,19.22,17,18.73
ETC,2017-06-29T00:00:00Z,18.73,18.92,17.58,17.75
ETC,2017-06-29T00:00:00Z,18.73,18.92,17.58,17.75
ETC,2017-06-30T00:00:00Z,17.75,18.56,17.01,17.4
ETC,2017-06-30T00:00:00Z,17.75,18.56,17.01,17.4
ETC,2017-07-01T00:00:00Z,17.4,17.55,15.86,16.5
ETC,2017-07-01T00:00:00Z,17.4,17.55,15.86,16.5
ETC,2017-07-02T00:00:00Z,16.5,17.59,15.95,17.44
ETC,2017-07-02T00:00:00Z,16.5,17.59,15.95,17.44
ETC,2017-07-03T00:00:00Z,17.44,17.91,16.82,17.19
ETC,2017-07-03T00:00:00Z,17.44,17.91,16.82,17.19
ETC,2017-07-04T00:00:00Z,17.19,18.16,17.11,17.4
ETC,2017-07-04T00:00:00Z,17.19,18.16,17.11,17.4
ETC,2017-07-05T00:00:00Z,17.4,17.58,16.82,17.34
ETC,2017-07-05T00:00:00Z,17.4,17.58,16.82,17.34
ETC,2017-07-06T00:00:00Z,17.34,17.76,17,17.56
ETC,2017-07-06T00:00:00Z,17.34,17.76,17,17.56
ETC,2017-07-07T00:00:00Z,17.56,17.7,15.61,16.08
ETC,2017-07-07T00:00:00Z,17.56,17.7,15.61,16.08
ETC,2017-07-08T00:00:00Z,16.08,16.38,14.5,16.28
ETC,2017-07-08T00:00:00Z,16.08,16.38,14.5,16.28
ETC,2017-07-09T00:00:00Z,16.28,16.8,15.56,15.56
ETC,2017-07-09T00:00:00Z,16.28,16.8,15.56,15.56
ETC,2017-07-10T00:00:00Z,15.56,17.3,13.44,14.2
ETC,2017-07-10T00:00:00Z,15.56,17.3,13.44,14.2
ETC,2017-07-11T00:00:00Z,14.2,15.41,12,14.03
ETC,2017-07-11T00:00:00Z,14.2,15.41,12,14.03
ETC,2017-07-12T00:00:00Z,14.03,19.5,13.18,18.75
ETC,2017-07-12T00:00:00Z,14.03,19.5,13.18,18.75
ETC,2017-07-13T00:00:00Z,18.75,19.8,16.27,17.55
ETC,2017-07-13T00:00:00Z,18.75,19.8,16.27,17.55
ETC,2017-07-14T00:00:00Z,17.55,17.93,16,17
ETC,2017-07-14T00:00:00Z,17.55,17.93,16,17
ETC,2017-07-15T00:00:00Z,17,17,14.59,14.66
ETC,2017-07-15T00:00:00Z,17,17,14.59,14.66
ETC,2017-07-16T00:00:00Z,14.66,15.3,12.77,13.92
ETC,2017-07-16T00:00:00Z,14.66,15.3,12.77,13.92
ETC,2017-07-17T00:00:00Z,13.92,15.42,13.83,15.02
ETC,2017-07-17T00:00:00Z,13.92,15.42,13.83,15.02
ETC,2017-07-18T00:00:00Z,15.02,16.38,14.5,15.67
ETC,2017-07-18T00:00:00Z,15.02,16.38,14.5,15.67
ETC,2017-07-19T00:00:00Z,15.67,16.09,13.67,14.14
ETC,2017-07-19T00:00:00Z,15.67,16.09,13.67,14.14
ETC,2017-07-20T00:00:00Z,14.14,16.18,14.14,16.11
ETC,2017-07-20T00:00:00Z,14.14,16.18,14.14,16.11
ETC,2017-07-21T00:00:00Z,16.11,17.61,15.73,15.95
ETC,2017-07-21T00:00:00Z,16.11,17.61,15.73,15.95
ETC,2017-07-22T00:00:00Z,15.95,17,15.93,16.81
ETC,2017-07-22T00:00:00Z,15.95,17,15.93,16.81
ETC,2017-07-23T00:00:00Z,16.81,16.93,15.55,16.09
ETC,2017-07-23T00:00:00Z,16.81,16.93,15.55,16.09
ETC,2017-07-24T00:00:00Z,16.09,16.37,15.8,15.95
ETC,2017-07-24T00:00:00Z,16.09,16.37,15.8,15.95
ETC,2017-07-25T00:00:00Z,15.95,16.04,13.59,14.66
ETC,2017-07-25T00:00:00Z,15.95,16.04,13.59,14.66
ETC,2017-07-26T00:00:00Z,14.66,14.9,14.02,14.61
ETC,2017-07-26T00:00:00Z,14.66,14.9,14.02,14.61
ETC,2017-07-27T00:00:00Z,14.61,14.74,14.25,14.46
ETC,2017-07-27T00:00:00Z,14.61,14.74,14.25,14.46
ETC,2017-07-28T00:00:00Z,14.46,14.63,13.73,13.97
ETC,2017-07-28T00:00:00Z,14.46,14.63,13.73,13.97
ETC,2017-07-29T00:00:00Z,13.97,14.48,13.27,14.26
ETC,2017-07-29T00:00:00Z,13.97,14.48,13.27,14.26
ETC,2017-07-30T00:00:00Z,14.26,14.45,13.58,13.85
ETC,2017-07-30T00:00:00Z,14.26,14.45,13.58,13.85
ETC,2017-07-31T00:00:00Z,13.85,14.07,13.32,13.74
ETC,2017-07-31T00:00:00Z,13.85,14.07,13.32,13.74
ETC,2017-08-01T00:00:00Z,13.74,14.85,13.46,14.58
ETC,2017-08-01T00:00:00Z,13.74,14.85,13.46,14.58
ETC,2017-08-02T00:00:00Z,14.58,15.31,14.26,14.52
ETC,2017-08-02T00:00:00Z,14.58,15.31,14.26,14.52
ETC,2017-08-03T00:00:00Z,14.52,15.35,14.29,15.29
ETC,2017-08-03T00:00:00Z,14.52,15.35,14.29,15.29
ETC,2017-08-04T00:00:00Z,15.29,15.37,14.77,14.97
ETC,2017-08-04T00:00:00Z,15.29,15.37,14.77,14.97
ETC,2017-08-05T00:00:00Z,14.97,15.92,14.76,15.57
ETC,2017-08-05T00:00:00Z,14.97,15.92,14.76,15.57
ETC,2017-08-06T00:00:00Z,15.57,16.11,15.36,15.57
ETC,2017-08-06T00:00:00Z,15.57,16.11,15.36,15.57
ETC,2017-08-07T00:00:00Z,15.57,15.58,14.55,15.29
ETC,2017-08-07T00:00:00Z,15.57,15.58,14.55,15.29
ETC,2017-08-08T00:00:00Z,15.29,16.06,15.14,16.05
ETC,2017-08-08T00:00:00Z,15.29,16.06,15.14,16.05
ETC,2017-08-09T00:00:00Z,16.05,16.46,15.15,15.34
ETC,2017-08-09T00:00:00Z,16.05,16.46,15.15,15.34
ETC,2017-08-10T00:00:00Z,15.34,15.71,15.16,15.21
ETC,2017-08-10T00:00:00Z,15.34,15.71,15.16,15.21
ETC,2017-08-11T00:00:00Z,15.21,15.53,14.87,15.16
ETC,2017-08-11T00:00:00Z,15.21,15.53,14.87,15.16
ETC,2017-08-12T00:00:00Z,15.16,15.31,14.44,14.65
ETC,2017-08-12T00:00:00Z,15.16,15.31,14.44,14.65
ETC,2017-08-13T00:00:00Z,14.65,14.66,13.78,14.12
ETC,2017-08-13T00:00:00Z,14.65,14.66,13.78,14.12
ETC,2017-08-14T00:00:00Z,14.12,14.52,13.77,13.98
ETC,2017-08-14T00:00:00Z,14.12,14.52,13.77,13.98
ETC,2017-08-15T00:00:00Z,13.98,14.07,13.07,13.42
ETC,2017-08-15T00:00:00Z,13.98,14.07,13.07,13.42
ETC,2017-08-16T00:00:00Z,13.42,14.38,13.17,14.08
ETC,2017-08-16T00:00:00Z,13.42,14.38,13.17,14.08
ETC,2017-08-17T00:00:00Z,14.08,14.25,13.57,13.83
ETC,2017-08-17T00:00:00Z,14.08,14.25,13.57,13.83
ETC,2017-08-18T00:00:00Z,13.83,14.37,12.51,13.44
ETC,2017-08-18T00:00:00Z,13.83,14.37,12.51,13.44
ETC,2017-08-19T00:00:00Z,13.44,13.96,13.04,13.51
ETC,2017-08-19T00:00:00Z,13.44,13.96,13.04,13.51
ETC,2017-08-20T00:00:00Z,13.51,14.18,13.27,13.76
ETC,2017-08-20T00:00:00Z,13.51,14.18,13.27,13.76
ETC,2017-08-21T00:00:00Z,13.76,15.12,13.72,14.66
ETC,2017-08-21T00:00:00Z,13.76,15.12,13.72,14.66
ETC,2017-08-22T00:00:00Z,14.66,15.11,13.37,14.41
ETC,2017-08-22T00:00:00Z,14.66,15.11,13.37,14.41
ETC,2017-08-23T00:00:00Z,14.41,16.65,14.19,15.28
ETC,2017-08-23T00:00:00Z,14.41,16.65,14.19,15.28
ETC,2017-08-24T00:00:00Z,15.28,15.99,15.04,15.13
ETC,2017-08-24T00:00:00Z,15.28,15.99,15.04,15.13
ETC,2017-08-25T00:00:00Z,15.13,15.58,14.99,15.15
ETC,2017-08-25T00:00:00Z,15.13,15.58,14.99,15.15
ETC,2017-08-26T00:00:00Z,15.15,15.33,14.87,15.28
ETC,2017-08-26T00:00:00Z,15.15,15.33,14.87,15.28
ETC,2017-08-27T00:00:00Z,15.28,16.35,15.15,16.01
ETC,2017-08-27T00:00:00Z,15.28,16.35,15.15,16.01
ETC,2017-08-28T00:00:00Z,16.01,16.41,15.52,15.74
ETC,2017-08-28T00:00:00Z,16.01,16.41,15.52,15.74
ETC,2017-08-29T00:00:00Z,15.74,16.1,15.56,15.93
ETC,2017-08-29T00:00:00Z,15.74,16.1,15.56,15.93
ETC,2017-08-30T00:00:00Z,15.93,16.06,15.73,15.96
ETC,2017-08-30T00:00:00Z,15.93,16.06,15.73,15.96
ETC,2017-08-31T00:00:00Z,15.96,16.91,15.89,16.78
ETC,2017-08-31T00:00:00Z,15.96,16.91,15.89,16.78
ETC,2017-09-01T00:00:00Z,16.78,22.89,16.31,22.42
ETC,2017-09-01T00:00:00Z,16.78,22.89,16.31,22.42
